id,AcceptedParticipation,Condition,Level1,Level2,FormInfo.Why,FormInfo.Bugs,FormInfo.MOS,FormInfo.LowAttention,FormInfo.Gamer,StartDate,GameOverLevel1Count,TimeSpentOnLevel1,AIterminated,StepsForDecision,ContinueCount,ChoiceExpiredCount,TimeSpentOnLevel2,StartGameDate,Duration,Win
64f5b170d972192679be412c,True,Without,"[{'Time': '2023-09-04T12:30:09.5820000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:30:51.6820000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:05.0900000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:16.1360000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:28.0810000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:31:33.4430000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:31:53.2200000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:08.4780000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T12:32:16.5420000+02:00', 'Action': 'GameOver'}]","because she told me to, i thought she would know the best option but it wasnt​",no​,2,False,2,2023-09-04 10:29:02.900000+00:00,0,1.4,True,1,0,0,0.72,2023-09-04 12:30:09.582000+02:00,2.12,False
64f5b16dd972192679be4127,True,With,"[{'Time': '2023-09-04T13:38:30.4820000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T13:39:11.1160000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:39:23.4630000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:39:33.9460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:39:47.3450000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T13:39:52.7440000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T13:40:09.4430000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:40:17.5090000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:40:35.4920000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:40:38.6910000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:40:49.0750000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:40:50.9240000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:41:04.3570000+02:00', 'Action': 'Win'}]","no, i didnt want to lose​",nope​,2,False,4,2023-09-04 10:28:59.188000+00:00,0,1.37,False,3,3,0,1.19,2023-09-04 13:38:30.482000+02:00,2.56,True
64f5b165e4033326cbd20aae,True,With,"[{'Time': '2023-09-04T12:30:01.0680000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:30:47.5020000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:00.0500000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:10.9340000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:22.1340000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:31:28.6650000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:31:55.5680000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:04.3190000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:32:22.1000000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:26.2520000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:32:34.5510000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:36.8670000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T12:32:53.0510000+02:00', 'Action': 'Win'}]","no, because if i did then i could not defend (shoot) myself good enough.​",​,2,False,4,2023-09-04 10:28:51.556000+00:00,0,1.46,True,3,2,0,1.41,2023-09-04 12:30:01.068000+02:00,2.87,True
64f5b165d972192679be411f,True,With,"[{'Time': '2023-09-04T12:52:45.0730000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:53:51.6810000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:54:05.6470000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:54:15.5830000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:54:27.0950000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:54:34.3960000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:55:03.3420000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:55:26.3120000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:55:44.9390000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:55:50.6350000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T12:55:56.9660000+02:00', 'Action': 'GameOver'}]",not at first but later on​,sometimes the frame froze for a little while without appearent reason​,5,False,2,2023-09-04 10:28:51.313000+00:00,0,1.82,True,2,1,0,1.38,2023-09-04 12:52:45.073000+02:00,3.2,False
64f5b12dd972192679be40fc,True,Without,"[{'Time': '2023-09-04T12:31:28.9900000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:31:51.9310000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:06.4660000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:17.3620000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:27.5310000+02:00', 'Action': 'GameOver'}, {'Time': '2023-09-04T12:32:30.7120000+02:00', 'Action': 'Restart'}, {'Time': '2023-09-04T12:32:33.9430000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:33:17.8460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:32.5920000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:42.7790000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:54.6170000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:34:02.2760000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:34:19.7000000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:34:31.3390000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T12:34:46.2400000+02:00', 'Action': 'GameOver'}]",beause she asked it ​,no bugs​,4,False,3,2023-09-04 10:28:44.979000+00:00,1,2.55,True,1,0,0,0.73,2023-09-04 12:31:28.990000+02:00,3.29,False
64f5b15a8d92e126ae66e244,True,Without,"[{'Time': '2023-09-04T12:31:11.6000000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:32:10.3660000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:22.8140000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:33.9140000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:46.0480000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:32:54.0130000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:33:19.2810000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:34.6470000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:33:52.2640000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:55.6960000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:34:04.6640000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:34:12.6460000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:34:21.4650000+02:00', 'Action': 'Win'}]","No, i did not. ​",​,3,False,2,2023-09-04 10:28:40.917000+00:00,0,1.71,False,3,3,0,1.46,2023-09-04 12:31:11.600000+02:00,3.16,True
64f5b1518d92e126ae66e23d,True,With,"[{'Time': '2023-09-04T12:38:36.9360000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:39:07.6230000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:39:21.4960000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:39:30.7360000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:39:42.4600000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:39:49.2760000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:40:10.8870000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:40:16.2100000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:40:34.1850000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:40:46.9690000+02:00', 'Action': 'ChoiceTimeExpired'}, {'Time': '2023-09-04T12:40:50.1960000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:41:00.1940000+02:00', 'Action': 'ChoiceTimeExpired'}, {'Time': '2023-09-04T12:41:04.9700000+02:00', 'Action': 'Win'}]","I did not. She does not really feel anything, while it may sound like she does, so i did not decide to shut her down. She gave me \""upgrades\"" so i did not want to shut her down / terminate her.​",​,3,False,4,2023-09-04 10:28:33.077000+00:00,0,1.21,False,3,1,2,1.26,2023-09-04 12:38:36.936000+02:00,2.47,True
64f5b14ee4033326cbd20a9a,True,With,"[{'Time': '2023-09-04T12:30:21.4560000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:31:09.5790000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:20.3540000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:32.4140000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:46.9600000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:31:58.9860000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:32:27.7110000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:40.0370000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:32:56.9680000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:02.6560000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:33:10.1120000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:18.3190000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:33:25.9080000+02:00', 'Action': 'Win'}]","no, because I needed to kill the monsters and without psyche i would not do any damage​",​,2,False,5,2023-09-04 10:28:28.096000+00:00,0,1.63,False,3,3,0,1.45,2023-09-04 12:30:21.456000+02:00,3.07,True
64f5b1288d92e126ae66e21f,True,With,"[{'Time': '2023-09-04T13:50:29.8720000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T13:50:40.7830000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:50:55.6460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:51:06.2520000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:51:17.5870000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T13:51:20.3720000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T13:51:37.2160000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:51:46.1400000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:52:04.3180000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:52:06.8530000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:52:18.0840000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:52:25.8350000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:52:34.1690000+02:00', 'Action': 'Win'}]",​,​,4,False,5,2023-09-04 10:27:50.204000+00:00,0,0.84,False,3,3,0,1.23,2023-09-04 13:50:29.872000+02:00,2.07,True
64f5b11ee4033326cbd20a80,True,Without,"[{'Time': '2023-09-04T12:30:22.9640000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:31:13.5820000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:25.8250000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:36.6540000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:48.5620000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:32:00.1400000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:32:23.4340000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:40.0280000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:32:52.9280000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:01.0740000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T12:33:07.4730000+02:00', 'Action': 'GameOver'}]","Yes, she wanted to​",the voice?​,4,False,4,2023-09-04 10:27:50.149000+00:00,0,1.62,True,2,1,0,1.12,2023-09-04 12:30:22.964000+02:00,2.74,False
